PCTime	MagType	HX	HY	HZ	AsX	AsY	AsZ	Q0	Q1	Q2	Q3
2026-04-25 16:19:08.986	6	-41.700	22.460	15.167	0.732	26.428	-0.061	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:09.260	6	-47.327	23.187	9.500	3.967	23.315	-0.122	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:09.463	6	-49.913	23.187	9.500	-4.089	75.5	0.061	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:09.651	6	-49.913	23.120	5.793	-4.272	25.085	-3.967	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:09.652	6	-52.327	23.120	5.793	-4.272	25.085	-3.967	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:09.810	6	-52.327	23.347	0.827	-5.371	44.678	-4.517	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:10.192	6	-56.540	24.047	-11.760	4.15	36.377	3.967	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:10.395	6	-57.027	24.640	-16.907	1.648	29.297	0.732	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:10.577	6	-57.027	24.820	-19.407	1.404	45.105	1.038	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:10.709	6	-56.367	25.213	-25.260	-7.69	10.254	-5.127	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:10.996	6	-55.253	25.233	-31.073	7.507	16.785	0.122	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:11.134	6	-53.553	24.707	-36.233	-2.075	18.616	8.057	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:11.386	6	-50.993	23.707	-42.073	-2.38	16.174	-7.69	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:11.685	6	-48.627	23.340	-45.707	-0.488	49.255	4.211	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:11.816	6	-45.280	23.393	-49.400	3.174	26.855	2.441	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:12.086	6	-41.640	23.933	-53.007	11.841	83.618	-6.409	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:12.284	6	-36.953	24.220	-56.487	7.568	15.442	-7.263	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:12.527	6	-31.680	24.407	-59.260	-16.052	23.315	-9.521	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:12.736	6	-26.140	24.687	-61.247	-10.498	44.006	6.836	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:12.897	6	-19.980	25.200	-62.687	-7.69	37.781	0.793	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:13.106	6	-14.027	25.200	-62.687	-12.085	42.114	1.587	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:13.280	6	-5.040	25.367	-63.500	-7.996	30.273	1.465	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:13.497	6	0.347	25.367	-62.960	-8.728	34.424	10.62	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:13.643	6	0.347	24.693	-61.660	3.418	50.049	-2.869	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:13.879	6	10.507	23.753	-56.273	-6.409	16.968	-0.488	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:14.145	6	16.933	23.340	-51.487	-3.906	6.531	-3.357	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:14.305	6	22.707	23.213	-45.760	2.38	64.819	10.681	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:14.511	6	27.600	23.213	-45.760	7.935	19.653	-2.136	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:14.656	6	27.600	23.593	-39.873	0	58.472	0.061	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:14.815	6	30.187	23.773	-35.160	17.822	46.448	-8.118	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:15.025	6	32.860	24.307	-27.347	3.052	31.006	-8.24	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:15.345	6	33.820	24.967	-22.000	0.061	14.465	-7.202	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:15.585	6	34.300	25.047	-16.160	-2.808	108.521	17.273	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:15.750	6	33.833	25.680	-10.147	2.319	32.959	11.047	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:15.928	6	30.900	26.073	-0.700	1.648	81.909	-2.197	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:16.103	6	26.833	26.613	6.253	8.667	42.664	-4.578	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:16.439	6	21.500	27.013	13.167	2.441	102.417	2.563	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:16.636	6	13.007	27.013	13.167	-15.259	64.575	14.526	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:16.751	6	13.007	27.447	20.500	-0.854	39.612	6.592	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:16.964	6	6.760	27.347	23.793	-0.244	10.193	7.69	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:17.120	6	-1.867	27.547	26.313	9.583	60.364	-9.644	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:17.324	6	-5.313	27.347	26.813	3.784	32.593	1.16	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:17.565	6	-11.800	27.200	26.980	9.46	32.959	-7.324	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:17.723	6	-18.580	26.220	26.113	-1.282	51.331	5.554	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:17.933	6	-26.040	25.240	23.680	-4.089	45.349	-0.366	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:18.115	6	-29.667	24.707	22.100	1.953	28.381	-1.587	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:18.374	6	-39.653	23.520	15.927	-9.949	32.776	-8.911	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:18.533	6	-44.940	23.527	10.980	-4.883	44.067	-8.484	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:18.855	6	-52.913	23.240	-1.620	2.808	42.603	-4.028	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:19.247	6	-54.813	22.860	-7.387	1.038	44.189	-2.502	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:19.462	6	-55.993	22.680	-12.733	-5.676	58.716	17.639	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:19.635	6	-56.480	22.407	-18.307	2.075	58.777	4.517	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:19.795	6	-56.353	22.567	-24.487	-4.883	20.386	0.732	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:20.060	6	-55.127	22.500	-30.060	11.047	26.917	1.892	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:20.266	6	-51.253	22.847	-39.820	0.366	14.404	1.648	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:20.534	6	-48.027	22.907	-45.307	-5.066	18.677	1.16	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:20.745	6	-44.680	23.080	-49.720	22.949	20.691	8.728	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:20.872	6	-42.653	23.027	-51.807	2.197	49.194	-4.089	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:21.194	6	-35.800	23.040	-56.560	-12.024	56.396	2.869	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:21.354	6	-29.640	23.087	-59.273	-4.456	44.312	5.493	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:21.554	6	-22.193	23.087	-59.273	-11.108	38.208	0.732	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:21.706	6	-22.193	22.947	-61.560	-0.183	25.513	1.16	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:21.855	6	-15.067	22.733	-62.587	-6.409	57.007	3.967	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:21.984	6	-7.667	22.413	-62.460	16.663	167.786	-8.85	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:22.277	6	5.120	21.733	-58.073	5.249	44.189	2.869	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:22.392	6	9.160	21.733	-58.073	8.545	-16.968	-6.653	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:22.499	6	9.160	21.720	-55.833	-27.771	67.078	6.592	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:22.622	6	16.200	21.720	-55.833	-7.202	34.302	8.484	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:22.698	6	16.200	21.607	-51.607	-7.751	33.142	5.737	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:22.884	6	22.100	21.253	-46.720	-3.967	23.376	-3.845	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:23.149	6	27.460	21.300	-38.520	8.789	47.424	7.385	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:23.359	6	30.260	21.447	-32.247	3.235	14.526	0	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:23.574	6	32.420	21.447	-32.247	-7.751	62.5	-4.517	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:23.709	6	32.420	21.953	-24.300	-3.906	50.11	-11.78	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:23.867	6	32.807	22.500	-12.133	-5.066	115.234	9.766	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:24.007	6	30.300	22.253	-3.120	3.174	48.096	12.024	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:24.287	6	26.673	22.313	5.113	3.113	37.17	-6.409	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:24.494	6	21.947	22.320	12.213	7.507	12.39	4.089	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:24.605	6	16.820	22.487	17.627	0.305	22.644	4.333	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:24.770	6	12.000	22.487	17.627	-4.333	23.865	7.385	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:24.910	6	12.000	22.893	20.993	-5.432	28.687	4.456	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:25.098	6	4.687	22.893	20.993	4.822	38.086	-5.554	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:25.219	6	4.687	23.027	24.467	7.141	72.937	-3.54	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:25.425	6	-1.000	23.187	26.027	-1.953	58.655	-4.15	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:25.577	6	-6.927	23.260	26.793	-17.761	42.358	19.714	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:25.795	6	-12.167	23.260	26.793	0.244	31.555	7.385	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:26.085	6	-24.053	23.407	25.340	-4.639	29.48	0	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:26.505	6	-30.327	23.933	22.093	-6.287	50.354	-2.869	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:26.625	6	-34.093	24.013	19.767	-1.099	1.221	0.854	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:26.777	6	-40.927	24.013	19.767	4.272	20.874	3.906	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:26.915	6	-40.927	24.307	14.413	0.916	6.042	1.587	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:27.054	6	-46.853	24.307	14.413	0	31.128	9.155	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:27.124	6	-46.853	24.060	8.800	-2.808	75.989	-1.892	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:27.328	6	-52.493	24.220	0.580	1.221	42.725	-2.747	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:27.503	6	-54.413	24.353	-5.047	5.31	55.115	6.531	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:27.703	6	-55.780	24.073	-12.260	4.944	36.865	-1.221	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:27.927	6	-56.340	23.400	-20.500	21.24	7.324	-4.639	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:28.189	6	-55.667	22.560	-27.973	-4.883	39.001	3.845	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:28.403	6	-52.800	22.267	-37.907	12.39	-0.061	12.207	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:28.604	6	-50.693	22.267	-37.907	0.366	31.738	-7.324	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:28.745	6	-50.693	21.987	-41.933	-9.644	28.748	-9.827	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:28.904	6	-48.540	22.400	-45.547	6.226	10.132	5.249	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:29.129	6	-46.253	22.807	-48.547	-0.427	-0.061	-2.625	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:29.322	6	-43.667	22.780	-51.187	-3.662	20.02	4.089	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:29.504	6	-39.993	23.787	-54.107	2.625	20.691	19.348	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:29.637	6	-35.967	23.927	-56.833	15.808	42.236	2.502	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:29.926	6	-30.940	23.833	-59.373	6.287	45.044	11.169	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:30.146	6	-23.040	23.833	-59.373	6.836	37.231	-2.808	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:30.242	6	-23.040	23.660	-61.920	-1.892	5.31	-4.822	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:30.415	6	-17.913	23.487	-62.987	-11.169	61.829	9.705	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:30.626	6	-13.240	23.487	-62.987	-5.249	3.845	10.986	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:30.824	6	-7.040	23.573	-63.360	-6.226	32.043	2.014	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.019	6	-3.193	23.633	-63.160	0.488	23.682	6.958	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.148	6	-3.193	23.240	-62.420	-60.364	120.3	33.264	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.253	6	1.560	23.240	-62.420	8.423	75.623	-1.831	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.372	6	1.560	22.720	-61.020	5.188	38.879	2.258	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.551	6	7.547	22.427	-58.207	-6.592	28.931	2.136	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.734	6	13.660	22.427	-58.207	-22.461	213.562	22.278	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:31.870	6	13.660	22.187	-54.647	10.315	70.19	8.118	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:32.026	6	23.287	21.860	-45.760	4.517	-26.794	-2.808	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:32.219	6	27.420	21.847	-39.820	-20.813	39.917	-6.47	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:32.407	6	30.320	21.847	-39.820	5.615	97.839	10.864	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:32.557	6	30.320	21.840	-33.587	6.348	39.978	11.597	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:32.955	6	33.800	22.547	-16.160	5.432	10.925	-2.197	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:33.070	6	33.760	22.847	-12.820	-33.325	31.372	-9.521	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:33.314	6	32.833	22.953	-5.647	4.15	8.667	3.784	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:33.460	6	30.587	23.567	0.667	15.625	50.11	-2.502	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:33.746	6	25.720	24.413	9.493	-5.249	-20.569	-2.075	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:33.959	6	21.007	24.413	9.493	-4.761	12.451	2.075	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:34.060	6	21.007	24.407	15.140	-8.85	50.659	-3.357	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:34.364	6	10.420	24.167	22.313	1.343	9.277	15.259	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:34.496	6	6.660	24.000	23.880	-3.235	27.954	-0.366	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:34.784	6	-0.813	24.040	26.180	14.282	60.425	-6.653	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:35.357	6	-22.680	24.660	25.953	-9.277	46.753	-1.587	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:35.506	6	-25.227	24.747	24.967	-7.935	11.047	12.329	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:35.846	6	-32.640	25.547	21.327	14.16	11.902	5.92	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:36.069	6	-35.453	25.800	19.427	16.479	12.573	-1.404	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:36.375	6	-43.213	26.260	13.953	-55.42	-53.65	53.101	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:36.526	6	-44.427	29.273	12.840	-3.113	-32.166	59.814	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:36.772	6	-42.080	33.860	12.840	-7.935	-8.606	45.044	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:36.985	6	-42.080	33.860	13.880	10.986	2.502	58.289	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:37.272	6	-35.780	50.907	11.793	-27.588	33.875	7.507	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:37.620	6	-35.113	55.727	7.867	-19.531	27.405	6.104	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:37.915	6	-32.893	62.460	-1.160	-74.158	31.799	73.303	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:38.181	6	-26.900	67.080	-10.147	13.916	50.354	-9.644	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:38.490	6	-24.800	67.640	-20.100	-19.409	110.718	-52.307	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:38.664	6	-23.627	67.640	-20.100	26.367	114.563	-2.258	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:38.877	6	-23.627	65.693	-28.407	-20.752	28.809	-35.278	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:39.210	6	-21.900	58.133	-40.700	11.78	-36.316	15.564	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:39.469	6	-21.613	55.093	-41.787	-6.958	-92.712	4.761	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:39.681	6	-26.513	53.193	-40.507	0.732	-120.85	36.133	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:39.920	6	-32.480	53.193	-40.507	84.9	-150.696	-14.526	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:40.084	6	-32.480	51.333	-36.947	20.569	-25.818	20.63	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:40.497	6	-43.000	50.060	-24.620	-23.438	-0.183	-0.427	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:40.835	6	-46.813	47.693	-20.720	0.732	-2.808	-0.488	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:41.296	6	-46.727	48.787	-22.833	-5.371	-0.244	0.916	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:41.467	6	-46.013	49.780	-22.960	1.099	0	-1.221	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:41.701	6	-45.667	50.287	-22.807	-3.052	11.963	-0.549	0.7262	-0.63889	0.17682	-0.18198
2026-04-25 16:19:42.026	6	-45.027	51.180	-22.887	3.052	0.122	-0.671	0.7262	-0.63889	0.17682	-0.18198
